JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise	DateRglt	ModeRglt	NatOp	IdClient	 
AA	ACHATS 	                               AA0000106	20180329	    401ETK	EUROTEKNICA                   	       	       	  315932	20180329	EUROTEKNICA EUROTEKNICA 	          0,00	      1509,00	AAC	20180423	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000107	20180329	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	  315933	20180329	EUROTEKNICA EUROTEKNICA 	         95,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000107	20180329	    401ETK	EUROTEKNICA                   	       	       	  315933	20180329	EUROTEKNICA EUROTEKNICA 	          0,00	         95,00	AAC	20180423	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000108	20180329	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	11016988	20180329	NOBEL BIOCARE NOBEL BIOCARE 	        108,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000108	20180329	  401NOBEL	NOBEL BIOCARE                 	       	       	11016988	20180329	NOBEL BIOCARE NOBEL BIOCARE 	          0,00	        108,00	AAB	20180420	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000109	20180329	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	71116147	20180329	DENTSPLY SIRONA DENTSPLY SIRONA 	      1180,98	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000109	20180329	401DENTSPL	DENTSPLY SIRONA               	       	       	71116147	20180329	DENTSPLY SIRONA DENTSPLY SIRONA 	          0,00	      1180,98	AAC	20180423	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000110	20180329	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	fv180596	20180329	ALKOM DIGITAL ALKOM DIGITAL 	        870,95	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000110	20180329	     401AD	ALKOM DIGITAL                 	       	       	fv180596	20180329	ALKOM DIGITAL ALKOM DIGITAL 	          0,00	        870,95	AAC	20180419	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000111	20180330	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	  316069	20180330	EUROTEKNICA EUROTEKNICA 	         95,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000111	20180330	    401ETK	EUROTEKNICA                   	       	       	  316069	20180330	EUROTEKNICA EUROTEKNICA 	          0,00	         95,00	AAC	20180423	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000112	20180330	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	18030123	20180330	DENTANOR DENTANOR 	        620,88	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000112	20180330	401DENTANO	DENTANOR                      	       	       	18030123	20180330	DENTANOR DENTANOR 	          0,00	        620,88	AAB	20180502	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000113	20180331	  62260000	HONORAIRES                    	       	       	     262	20180331	EXPONENS EXPONENS CONSEIL FISCALE 	      5760,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000113	20180331	    401EXP	EXPONENS                      	       	       	     262	20180331	EXPONENS EXPONENS 	          0,00	      5760,00	AAL	20181231	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000114	20180331	  62420000	PORTS SUR VENTES              	       	       	     494	20180331	LAUPA LAUPA 	      1550,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000114	20180331	  401LAUPA	LAUPA                         	       	       	     494	20180331	LAUPA LAUPA 	          0,00	      1550,00	AAC	20180410	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000115	20180331	  61570000	FRAIS ENTRETIEN DIVERS        	       	       	80000113	20180331	DRENG PROPRETE DRENG PROPRETE 	        341,14	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000115	20180331	  401DRENG	DRENG PROPRETE                	       	       	80000113	20180331	DRENG PROPRETE DRENG PROPRETE 	          0,00	        341,14	AAC	20180418	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000116	20180331	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	8-7268-3	20180331	CADDENT CADDENT 	         89,87	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000116	20180331	    401CAD	CADDENT                       	       	       	8-7268-3	20180331	CADDENT CADDENT 	          0,00	         89,87	AAC	20180416	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000117	20180401	  61320000	LOYERS LOCAUX                 	       	       	      36	20180401	L'ATRIUM L'ATRIUM 	      1009,64	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000117	20180401	  61400000	CHARGES LOCATIVES             	       	       	      36	20180401	L'ATRIUM L'ATRIUM 	         47,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000117	20180401	 401ATRIUM	L'ATRIUM                      	       	       	      36	20180401	L'ATRIUM L'ATRIUM 	          0,00	      1056,64	AAD	20180423	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000118	20180401	  62260000	HONORAIRES                    	       	       	   78411	20180401	EXPONENS EXPONENS 	        382,80	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000118	20180401	    401EXP	EXPONENS                      	       	       	   78411	20180401	EXPONENS EXPONENS 	          0,00	        382,80	AAD	20180410	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000119	20180405	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	  316626	20180405	EUROTEKNICA EUROTEKNICA 	        190,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000119	20180405	    401ETK	EUROTEKNICA                   	       	       	  316626	20180405	EUROTEKNICA EUROTEKNICA 	          0,00	        190,00	AAD	20180518	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000120	20180406	  62620000	TÉLÉCOMMUNICATIONS            	       	       	46873569	20180406	ORANGE ORANGE 	         16,90	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000120	20180406	 401ORANGE	ORANGE                        	       	       	46873569	20180406	ORANGE ORANGE 	          0,00	         16,90	AAI	20180417	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000121	20180411	  62620000	TÉLÉCOMMUNICATIONS            	       	       	8C6-1C04	20180411	ORANGE ORANGE 	         49,07	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000121	20180411	 401ORANGE	ORANGE                        	       	       	8C6-1C04	20180411	ORANGE ORANGE 	          0,00	         49,07	AAJ	20180427	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000122	20180411	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180007	20180411	NOBEL BIOCARE CHQ 7310476 	        216,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000122	20180411	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180007	20180411	NOBEL BIOCARE CHQ 7310476 	          0,00	        216,00	AAD	20180626	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000123	20180412	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	18002297	20180412	EUROMAX EUROMAX 	        227,66	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000123	20180412	401EUROMAX	EUROMAX                       	       	       	18002297	20180412	EUROMAX EUROMAX 	          0,00	        227,66	AAC	20180525	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000124	20180413	  61100000	SOUS-TRAITANCE GÉNÉRALE       	       	       	06644016	20180413	PROTECTION 24 PROTECTION 24 	        141,48	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000124	20180413	 401PROTEC	PROTECTION 24                 	       	       	06644016	20180413	PROTECTION 24 PROTECTION 24 	          0,00	        141,48	AAB	20180502	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000125	20180416	  62620000	TÉLÉCOMMUNICATIONS            	       	       	48508857	20180416	ORANGE SOSH ORANGE SOSH 	         19,99	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000125	20180416	   401SOSH	SOSH                          	       	       	48508857	20180416	ORANGE SOSH ORANGE SOSH 	          0,00	         19,99	AAG	20180427	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000126	20180417	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	18002404	20180417	EUROMAX EUROMAX 	        172,80	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000126	20180417	401EUROMAX	EUROMAX                       	       	       	18002404	20180417	EUROMAX EUROMAX 	          0,00	        172,80	AAC	20180525	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000127	20180418	  60616000	CARBURANT TVA NON RÉCUP.      	       	       	128	20180418	GAZOLE GAZOLE 	         73,13	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000127	20180418	     401GO	GAZOLE                        	       	       	128	20180418	GAZOLE GAZOLE 	          0,00	         73,13	AAG	20180419	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000128	20180418	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180024	20180418	EUROTEKNICA CHQ 7310464 	        880,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000128	20180418	    401ETK	EUROTEKNICA                   	       	       	AA180024	20180418	EUROTEKNICA CHQ 7310464 	          0,00	        880,00	AAE	20180606	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000129	20180419	  62560000	MISSIONS                      	       	       	30832469	20180419	NESPRESSO NESPRESSO 	        100,20	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000129	20180419	 401NESPRE	NESPRESSO                     	       	       	30832469	20180419	NESPRESSO NESPRESSO 	          0,00	        100,20	AAA	20180421	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000130	20180419	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180008	20180419	NOBEL BIOCARE CHQ 7310476 	        108,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000130	20180419	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180008	20180419	NOBEL BIOCARE CHQ 7310476 	          0,00	        108,00	AAD	20180626	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000131	20180420	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	   25953	20180420	SOCIETE DES CENDRES SOCIETE DES CENDRES 	        260,58	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000131	20180420	    401SDC	SOCIETE DES CENDRES           	       	       	   25953	20180420	SOCIETE DES CENDRES SOCIETE DES CENDRES 	          0,00	        260,58	AAB	20180521	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000132	20180420	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	  114958	20180420	DT&SHOP FRANCE DT&SHOP FRANCE 	      1054,15	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000132	20180420	 401DTSHOP	DT&SHOP FRANCE                	       	       	  114958	20180420	DT&SHOP FRANCE DT&SHOP FRANCE 	          0,00	      1054,15	AAA	20180524	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000133	20180423	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	V1700304	20180423	DENTANOR AVOIR DU 17/10/17 DENTANOR AVOIR DU 17/10/17 	          0,00	         75,53	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000133	20180423	401DENTANO	DENTANOR                      	       	       	V1700304	20180423	DENTANOR AVOIR DU 17/10/17 DENTANOR AVOIR DU 17/10/17 	         75,53	          0,00	AAB	20180502	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000134	20180424	  62620000	TÉLÉCOMMUNICATIONS            	       	       	50632292	20180424	ORANGE SOSH ORANGE SOSH 	         19,99	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000134	20180424	   401SOSH	SOSH                          	       	       	50632292	20180424	ORANGE SOSH ORANGE SOSH 	          0,00	         19,99	AAH	20180508	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000135	20180426	  60616000	CARBURANT TVA NON RÉCUP.      	       	       	136	20180426	GAZOLE GAZOLE 	         66,04	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000135	20180426	     401GO	GAZOLE                        	       	       	136	20180426	GAZOLE GAZOLE 	          0,00	         66,04	AAH	20180427	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000136	20180426	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	  318849	20180426	EUROTEKNICA EUROTEKNICA 	         95,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000136	20180426	    401ETK	EUROTEKNICA                   	       	       	  318849	20180426	EUROTEKNICA EUROTEKNICA 	          0,00	         95,00	AAD	20180518	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000137	20180426	  62620000	TÉLÉCOMMUNICATIONS            	       	       	8D0-1H04	20180426	ORANGE ORANGE 	         48,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000137	20180426	 401ORANGE	ORANGE                        	       	       	8D0-1H04	20180426	ORANGE ORANGE 	          0,00	         48,00	AAK	20180515	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000138	20180427	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180028	20180427	NOBEL BIOCARE CHQ 7310462 	        540,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000138	20180427	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180028	20180427	NOBEL BIOCARE CHQ 7310462 	          0,00	        540,00	AAC	20180611	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000139	20180429	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	71122106	20180429	DENTSPLY SIRONA DENTSPLY SIRONA 	      1443,42	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000139	20180429	401DENTSPL	DENTSPLY SIRONA               	       	       	71122106	20180429	DENTSPLY SIRONA DENTSPLY SIRONA 	          0,00	      1443,42	AAD	20180521	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000140	20180430	  62420000	PORTS SUR VENTES              	       	       	     500	20180430	LAUPA LAUPA 	      1500,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000140	20180430	  401LAUPA	LAUPA                         	       	       	     500	20180430	LAUPA LAUPA 	          0,00	      1500,00	AAD	20180508	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000141	20180430	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	18040125	20180430	DENTANOR DENTANOR 	        948,72	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000141	20180430	401DENTANO	DENTANOR                      	       	       	18040125	20180430	DENTANOR DENTANOR 	          0,00	        948,72	AAC	20180518	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000142	20180430	  61570000	FRAIS ENTRETIEN DIVERS        	       	       	80000148	20180430	DRENG PROPRETE DRENG PROPRETE 	        341,14	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000142	20180430	  401DRENG	DRENG PROPRETE                	       	       	80000148	20180430	DRENG PROPRETE DRENG PROPRETE 	          0,00	        341,14	AAD	20180523	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000143	20180430	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	8-7268-4	20180430	CADDENT CADDENT 	        115,86	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000143	20180430	    401CAD	CADDENT                       	       	       	8-7268-4	20180430	CADDENT CADDENT 	          0,00	        115,86	AAD	20180518	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000144	20180430	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180027	20180430	ALKOM DIGITAL CHQ 7310463 	        654,85	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000144	20180430	     401AD	ALKOM DIGITAL                 	       	       	AA180027	20180430	ALKOM DIGITAL CHQ 7310463 	          0,00	        654,85	AAD	20180607	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000145	20180430	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180029	20180430	NOBEL BIOCARE CHQ 7310462 	        324,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000145	20180430	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180029	20180430	NOBEL BIOCARE CHQ 7310462 	          0,00	        324,00	AAC	20180611	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000146	20180501	  61320000	LOYERS LOCAUX                 	       	       	      36	20180501	L'ATRIUM L'ATRIUM 	      1009,64	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000146	20180501	  61400000	CHARGES LOCATIVES             	       	       	      36	20180501	L'ATRIUM L'ATRIUM 	         47,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000146	20180501	 401ATRIUM	L'ATRIUM                      	       	       	      36	20180501	L'ATRIUM L'ATRIUM 	          0,00	      1056,64	AAE	20180514	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000147	20180501	  62260000	HONORAIRES                    	       	       	   79051	20180501	EXPONENS EXPONENS 	        382,80	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000147	20180501	    401EXP	EXPONENS                      	       	       	   79051	20180501	EXPONENS EXPONENS 	          0,00	        382,80	AAE	20180509	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000148	20180501	  60613000	EAU                           	       	       	28507162	20180501	SUEZ SUEZ 	         32,83	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000148	20180501	   401SUEZ	SUEZ                          	       	       	28507162	20180501	SUEZ SUEZ 	          0,00	         32,83	AAA	20180522	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000149	20180501	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	54323714	20180501	AIR LIQUIDE CREATIVE OXYGEN AIR LIQUIDE CREATIVE OXYGEN 	        198,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000149	20180501	    401AIR	AIR LIQUIDE CREATIVE OXYGEN   	       	       	54323714	20180501	AIR LIQUIDE CREATIVE OXYGEN AIR LIQUIDE CREATIVE OXYGEN 	          0,00	        198,00	AAA	20180504	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000150	20180502	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180030	20180502	NOBEL BIOCARE CHQ 7310462 	        216,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000150	20180502	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180030	20180502	NOBEL BIOCARE CHQ 7310462 	          0,00	        216,00	AAC	20180611	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000151	20180503	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180025	20180503	EUROTEKNICA CHQ 7310464 	         95,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000151	20180503	    401ETK	EUROTEKNICA                   	       	       	AA180025	20180503	EUROTEKNICA CHQ 7310464 	          0,00	         95,00	AAE	20180606	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000152	20180504	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180031	20180504	NOBEL BIOCARE CHQ 7310462 	         80,42	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000152	20180504	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180031	20180504	NOBEL BIOCARE CHQ 7310462 	          0,00	         80,42	AAC	20180611	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000153	20180504	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180032	20180504	NOBEL BIOCARE CHQ 7310462 	        972,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000153	20180504	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180032	20180504	NOBEL BIOCARE CHQ 7310462 	          0,00	        972,00	AAC	20180611	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000154	20180507	  62620000	TÉLÉCOMMUNICATIONS            	       	       	53063980	20180507	ORANGE ORANGE 	         16,90	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000154	20180507	 401ORANGE	ORANGE                        	       	       	53063980	20180507	ORANGE ORANGE 	          0,00	         16,90	AAL	20180518	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000155	20180508	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180033	20180508	NOBEL BIOCARE CHQ 7310462 	        424,44	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000155	20180508	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180033	20180508	NOBEL BIOCARE CHQ 7310462 	          0,00	        424,44	AAC	20180611	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000156	20180511	  62610000	AFFRANCHISSEMENTS             	       	       	     114	20180511	LA POSTE LA POSTE 	        109,60	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000156	20180511	  401POSTE	LA POSTE                      	       	       	     114	20180511	LA POSTE LA POSTE 	          0,00	        109,60	AAA	20180514	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000157	20180511	  60632000	FOURNIT- P. ÉQUIPEMENT-MAINTEN 	       	       	AA180022	20180511	SOCIETE DES CENDRES CHQ 7310466 	         79,63	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000157	20180511	    401SDC	SOCIETE DES CENDRES           	       	       	AA180022	20180511	SOCIETE DES CENDRES CHQ 7310466 	          0,00	         79,63	AAC	20180611	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000158	20180514	  60632000	FOURNIT- P. ÉQUIPEMENT-MAINTEN 	       	       	159	20180514	CARREFOUR CARREFOUR BOUTEILLE GAZ 	         33,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000158	20180514	 401CARREF	CARREFOUR                     	       	       	159	20180514	CARREFOUR CARREFOUR 	          0,00	         33,00	AAA	20180515	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000159	20180515	  62890000	DIVERS SERVICES EXTERIEURS    	       	       	18117702	20180515	UP CHEQUE DEJEUNER UP CHEQUE DEJEUNER 	         75,17	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000159	20180515	  43707000	TICKETS RESTAURANT            	       	       	18117702	20180515	UP CHEQUE DEJEUNER UP CHEQUE DEJEUNER 	      2114,40	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000159	20180515	     401UP	UP CHEQUE DEJEUNER            	       	       	18117702	20180515	UP CHEQUE DEJEUNER UP CHEQUE DEJEUNER 	          0,00	      2189,57	AAB	20180517	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000160	20180515	  62620000	TÉLÉCOMMUNICATIONS            	       	       	54680640	20180515	ORANGE SOSH ORANGE SOSH 	         25,99	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000160	20180515	   401SOSH	SOSH                          	       	       	54680640	20180515	ORANGE SOSH ORANGE SOSH 	          0,00	         25,99	AAI	20180528	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000161	20180516	  60180000	ACHATS MATIERES 1ERES FOURNIT. 	       	       	AA180023	20180516	LABO SHOP CHQ 7310465 	        439,42	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000161	20180516	   401LABO	LABO SHOP                     	       	       	AA180023	20180516	LABO SHOP CHQ 7310465 	          0,00	        439,42	AAG	20180607	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000162	20180518	  62620000	TÉLÉCOMMUNICATIONS            	       	       	8D4-1C05	20180518	ORANGE ORANGE 	         48,96	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000162	20180518	 401ORANGE	ORANGE                        	       	       	8D4-1C05	20180518	ORANGE ORANGE 	          0,00	         48,96	AAM	20180601	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000163	20180518	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180026	20180518	EUROTEKNICA CHQ 7310464 	        190,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000163	20180518	    401ETK	EUROTEKNICA                   	       	       	AA180026	20180518	EUROTEKNICA CHQ 7310464 	          0,00	        190,00	AAE	20180606	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000164	20180518	  60632000	FOURNIT- P. ÉQUIPEMENT-MAINTEN 	       	       	FA013068	20180518	CNP FILMS CNP FILMS SAC KANGOUROU 	        163,28	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000164	20180518	   401CNPF	CNP FILMS                     	       	       	FA013068	20180518	CNP FILMS CNP FILMS 	          0,00	        163,28	AAA	20180528	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000165	20180521	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180009	20180521	NOBEL BIOCARE CHQ 7310476 	        108,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000165	20180521	  401NOBEL	NOBEL BIOCARE                 	       	       	AA180009	20180521	NOBEL BIOCARE CHQ 7310476 	          0,00	        108,00	AAD	20180626	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000166	20180522	  60480000	ACHATS PRESTATIONS EXONÉRÉS   	       	       	AA180003	20180522	EUROTEKNICA CHQ 7310478 	         95,00	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000166	20180522	    401ETK	EUROTEKNICA                   	       	       	AA180003	20180522	EUROTEKNICA CHQ 7310478 	          0,00	         95,00	AAF	20180621	20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000167	20180522	  60612000	ELECTRICITÉ                   	       	       	AA180043	20180522	EDF PRLV 	        261,65	          0,00	   		20190326	              	EUR	      	       	       	       	
AA	ACHATS 	                               AA0000167	20180522	    401EDF	EDF                           	       	       	AA180043	20180522	EDF PRLV 	          0,00	        261,65	AAC	20180606	20190326	              	EUR	      	       	       	       	
